team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Hope Masiado,9.775,.,.,9.725,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Elaina McGovern,.,.,.,9.775,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Emily Muhlenhaupt,.,9.975,9.65,.,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Maddi Nilson,9.85,9.875,.,.,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Blake Pascal,.,.,.,9.8,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Adriana Popp,.,.,9.9,.,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Samantha Smith,9.775,.,.,9.75,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,0,0,Alexis Stokes,.,9.9,9.675,.,0,0,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,7,Illinois,Huff Hall,0,0,1,0,Alyssa Vulaj,9.85,.,.,8.9,0.1,1,Jami Pillasch,Gwyneth Milbrath,Brianna Spencer,Stacey Mooney,Judy Harwood,Patricia Boudreaux,Danielle Baxter,Shane Sanders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Courtney Blackson,9.875,9.875,.,9.85,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
